date,country,cases,deaths,recovered,cases_daily,deaths_daily,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s).1,wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-10-15,Brazil,5169386,152460,4526393,28523,713,27.9725,31.423333333333336,1.832083333333333,33.99791666666667,27.0425,1.832083333333333,146.33625000000004,274.75,392.9166666666667,205.72208333333333,285.7083333333333,69.33333333333333,0.5770833333333332,96770.10458333335,0.7783333333333334,0.0,0.0
2020-10-16,Brazil,5200300,153214,4526393,30914,754,28.64625,31.921666666666663,1.1991666666666665,34.85458333333333,27.34,1.1991666666666665,225.69916666666668,268.0416666666667,398.5,210.90500000000006,310.125,57.333333333333336,0.5625000000000001,96809.68250000001,0.26125000000000004,0.0,0.0
2020-10-17,Brazil,5224362,153675,4526393,24062,461,28.229583333333327,32.03625,1.4400000000000002,35.32416666666666,27.645000000000007,1.4400000000000002,247.38458333333335,258.0833333333333,409.5,201.35124999999994,286.0,56.958333333333336,0.6095833333333333,96696.08749999998,0.34125,0.014583333333333332,0.0
2020-10-18,Brazil,5224362,153675,4526393,0,0,26.57416666666667,31.02541666666667,1.6691666666666662,34.717499999999994,26.908333333333328,1.6691666666666662,188.77499999999998,230.29166666666666,418.2916666666667,158.80583333333334,199.54166666666666,71.79166666666667,0.7195833333333335,96616.49250000001,0.7429166666666666,0.0725,0.0
2020-10-19,Brazil,5250727,154176,4526393,26365,501,25.09875,29.727916666666662,1.6012500000000003,33.76541666666666,26.12625,1.6012500000000003,169.22708333333333,222.125,411.0833333333333,130.54791666666668,173.66666666666666,91.75,0.8079166666666667,96733.84708333331,0.9604166666666666,0.03833333333333335,0.0
2020-10-20,Brazil,5273954,154837,4526393,23227,661,26.771249999999995,30.178750000000004,2.034583333333333,34.505416666666655,26.308333333333337,2.034583333333333,127.42458333333333,264.25,401.0833333333333,196.27083333333334,276.2916666666667,68.16666666666667,0.7037499999999999,96825.37000000001,0.8604166666666667,0.0033333333333333335,0.0
2020-10-21,Brazil,5298772,155403,4526393,24818,566,29.049166666666668,32.29291666666666,1.5475,36.386250000000004,27.715416666666666,1.5475,143.48333333333332,283.2916666666667,409.9583333333333,232.07625000000004,325.0,51.375,0.6,96792.00958333332,0.295,0.005416666666666667,0.0
2020-10-22,Brazil,5323630,155900,4526393,24858,497,27.174583333333327,31.71666666666667,1.7937499999999995,35.434583333333336,27.362499999999994,1.7937499999999995,268.9320833333333,252.58333333333334,413.125,190.35000000000005,264.25,62.5,0.6991666666666667,96798.64583333333,0.8312499999999999,0.10041666666666667,0.0
2020-10-23,Brazil,5353656,156471,4526393,30026,571,24.452083333333324,29.427500000000006,1.787916666666666,33.65833333333333,25.80666666666666,1.787916666666666,187.31916666666663,199.125,412.125,95.37666666666668,123.91666666666667,104.04166666666667,0.8641666666666667,96802.22375,0.9791666666666666,0.3941666666666666,0.0
2020-10-24,Brazil,5380635,156903,4526393,26979,432,23.702499999999997,28.008750000000006,1.0079166666666668,32.60833333333333,25.030416666666664,1.0079166666666668,106.59000000000002,181.83333333333334,415.8333333333333,97.08541666666667,117.79166666666667,85.04166666666667,0.8879166666666665,96821.23999999999,0.9587499999999999,0.8362500000000003,0.0
2020-10-25,Brazil,5394128,157134,4526393,13493,231,24.029583333333335,27.468333333333337,0.9520833333333333,32.80166666666667,24.568333333333328,0.9520833333333333,214.29666666666662,146.16666666666666,411.7916666666667,41.79500000000001,66.29166666666667,104.54166666666667,0.8629166666666667,96824.19541666667,0.8825,0.16749999999999998,0.0
2020-10-26,Brazil,5409854,157397,4526393,15726,263,25.88458333333334,28.857083333333325,1.52125,34.54083333333333,25.520833333333332,1.52125,191.72041666666664,260.4583333333333,403.2083333333333,192.88458333333327,273.75,67.79166666666667,0.7758333333333333,96676.79291666666,0.6687500000000001,0.06333333333333334,0.0
2020-10-27,Brazil,5439641,157946,4914733,29787,549,26.615833333333338,30.29375,1.6662500000000005,35.821666666666665,26.379166666666674,1.6662500000000005,248.81666666666663,255.95833333333334,418.625,184.005,244.16666666666666,72.20833333333333,0.7662500000000003,96555.79708333332,0.8641666666666666,0.017916666666666668,0.0
2020-10-28,Brazil,5468270,158456,4947777,28629,510,24.302083333333332,28.550833333333333,1.2587500000000003,33.63708333333334,25.03625,1.2587500000000003,189.2408333333333,141.75,410.2083333333333,30.705416666666675,45.416666666666664,111.25,0.8704166666666667,96592.50375000002,0.9929166666666668,0.3958333333333334,0.0
2020-10-29,Brazil,5494376,158969,4962574,26106,513,26.08958333333334,29.5,1.0979166666666667,35.628750000000004,25.943749999999994,1.0979166666666667,108.35291666666666,282.7916666666667,410.9583333333333,214.82708333333332,300.3333333333333,68.20833333333333,0.8095833333333333,96609.47458333336,0.6854166666666668,0.016249999999999997,0.0
2020-10-30,Brazil,5516658,159477,4987435,22282,508,25.515,29.90666666666667,1.4079166666666667,35.215,25.940833333333334,1.4079166666666667,165.36458333333331,220.83333333333334,410.4166666666667,134.37499999999997,200.70833333333334,86.70833333333333,0.8387500000000001,96707.94416666665,0.9262499999999999,0.5891666666666665,0.0
2020-10-31,Brazil,5535605,159884,5005161,18947,407,24.09625,27.980833333333337,1.4637499999999999,33.80458333333333,24.835000000000004,1.4637499999999999,196.5304166666666,128.875,417.125,21.224999999999998,25.375,107.91666666666667,0.9041666666666667,96830.10583333335,0.9987500000000001,0.40624999999999994,0.0
2020-11-01,Brazil,5545705,160074,5022338,10100,190,23.921666666666667,27.228749999999994,1.7220833333333332,33.00458333333333,24.685000000000002,1.7220833333333332,204.62250000000003,179.0,414.2083333333333,96.96624999999999,126.375,82.33333333333333,0.8820833333333332,96716.47374999996,0.8933333333333332,0.6516666666666667,0.0
2020-11-02,Brazil,5554206,160253,5039438,8501,179,24.319166666666664,27.137083333333337,2.0654166666666662,32.93,24.486666666666665,2.0654166666666662,285.1420833333333,166.0,413.0,70.89250000000001,100.125,95.375,0.83875,96680.84541666669,0.8791666666666665,0.06166666666666668,0.0
2020-11-03,Brazil,5566049,160496,5060697,11843,243,25.16208333333333,28.25458333333333,1.8220833333333335,33.89833333333333,25.273749999999996,1.8220833333333335,243.44958333333332,233.66666666666666,408.6666666666667,154.25416666666666,203.625,79.625,0.8049999999999998,96718.41249999998,0.9391666666666666,0.06583333333333333,0.0
2020-11-04,Brazil,5590025,161106,5078162,23976,610,25.086250000000003,28.760833333333338,1.1704166666666664,34.0725,25.12750000000001,1.1704166666666664,216.95416666666674,234.41666666666666,405.7916666666667,152.2375,217.625,82.41666666666667,0.82375,96800.33583333332,0.7516666666666666,0.35625,0.0
2020-11-05,Brazil,5590025,161106,5078162,0,0,26.046666666666663,29.855416666666667,1.2850000000000001,35.56833333333333,25.872916666666665,1.2850000000000001,105.41250000000001,259.7083333333333,406.1666666666667,194.78166666666664,281.1666666666667,65.125,0.8104166666666668,96636.11916666666,0.77375,0.19000000000000003,0.0
2020-11-06,Brazil,5631181,162015,5118156,41156,909,24.819166666666664,29.341250000000002,1.8275,34.005833333333335,25.3075,1.8275,226.97958333333338,237.20833333333334,405.75,166.19708333333335,224.75,71.25,0.8470833333333335,96753.50166666665,0.9620833333333333,0.6887500000000002,0.0
2020-11-07,Brazil,5653561,162269,5138641,22380,254,25.50708333333333,29.652083333333326,2.535833333333333,33.513333333333335,25.571666666666662,2.535833333333333,87.62708333333332,302.25,402.0,251.69499999999996,339.0,50.875,0.7583333333333332,96934.82166666667,0.7529166666666667,0.004166666666666667,0.0
2020-11-08,Brazil,5664115,162397,5147172,10554,128,26.417083333333334,30.273750000000003,2.3699999999999997,34.8575,25.7,2.3699999999999997,101.33041666666668,264.5833333333333,401.9583333333333,207.65291666666664,303.6666666666667,57.125,0.7366666666666667,96868.80124999997,0.5741666666666668,0.036666666666666674,0.0
2020-11-09,Brazil,5675032,162628,5163226,10917,231,26.646666666666665,30.668749999999992,1.1116666666666664,36.104166666666664,25.896250000000006,1.1116666666666664,189.69208333333333,254.79166666666666,405.1666666666667,171.09666666666666,237.54166666666666,83.91666666666667,0.7775000000000002,96840.91875000001,0.8087499999999999,0.037083333333333336,0.0
2020-11-10,Brazil,5699005,162802,5183970,23973,174,26.207499999999996,30.653750000000002,1.144166666666667,35.834583333333335,26.067083333333333,1.144166666666667,225.14666666666668,262.875,409.7083333333333,182.18500000000003,234.20833333333334,81.0,0.8133333333333335,96868.60541666666,0.94875,0.05000000000000001,0.0
2020-11-11,Brazil,5747660,163368,5222937,48655,566,27.562916666666666,31.61958333333334,1.9225000000000003,36.00833333333333,26.783749999999994,1.9225000000000003,131.89625000000004,281.7083333333333,401.9166666666667,226.61125,319.5,55.291666666666664,0.7112500000000002,96768.18625000001,0.6991666666666667,0.0004166666666666667,0.0
2020-11-12,Brazil,5781582,164281,5254457,33922,913,25.541666666666657,30.479166666666668,1.4287499999999997,34.22416666666667,26.285416666666674,1.4287499999999997,245.45999999999992,271.4166666666667,403.125,217.29999999999995,311.0,54.333333333333336,0.7891666666666667,96746.27999999998,0.6087500000000001,0.24833333333333332,0.0
2020-11-13,Brazil,5810652,164737,5274812,29070,456,25.640416666666667,30.570833333333336,0.9933333333333336,35.09458333333334,26.2075,0.9933333333333336,220.01958333333334,259.125,411.1666666666667,189.32666666666668,264.625,69.95833333333333,0.8224999999999999,96781.60791666668,0.7020833333333334,0.16208333333333333,0.0
2020-11-14,Brazil,5848959,165658,5279452,38307,921,26.645,30.914583333333336,1.2825,35.65708333333334,25.95833333333333,1.2825,112.02666666666669,230.625,407.4583333333333,114.40249999999999,161.66666666666666,116.41666666666667,0.7629166666666666,96720.07958333334,0.9750000000000001,0.01,0.0
2020-11-15,Brazil,5863093,165798,5279452,14134,140,26.158749999999998,30.51166666666667,1.20875,35.464166666666664,26.10083333333333,1.20875,123.02458333333334,244.83333333333334,413.4166666666667,173.95708333333334,247.45833333333334,71.125,0.7891666666666667,96703.78208333331,0.8683333333333333,0.40166666666666667,0.0
2020-11-16,Brazil,5876464,166014,5335498,13371,216,23.355000000000004,27.870833333333334,1.6137499999999998,32.415416666666665,24.60333333333334,1.6137499999999998,166.50833333333335,124.375,417.2916666666667,17.120833333333326,21.625,107.58333333333333,0.9079166666666666,96802.47708333332,0.9991666666666665,0.5166666666666667,0.0
2020-11-17,Brazil,5911758,166699,5358299,35294,685,25.16208333333333,28.301666666666673,1.0733333333333335,34.278749999999995,25.052916666666665,1.0733333333333335,194.80125000000007,237.95833333333334,406.0833333333333,161.48166666666668,219.16666666666666,76.75,0.8316666666666667,96644.59500000002,0.7245833333333332,0.007083333333333333,0.0
2020-11-18,Brazil,5945849,167455,5383385,34091,756,24.655,28.51375,2.0833333333333335,33.87291666666666,25.242916666666673,2.0833333333333335,228.00458333333333,213.70833333333334,408.7916666666667,121.68750000000001,155.25,92.33333333333333,0.8537499999999999,96643.91208333331,0.9929166666666666,0.4270833333333332,0.0
2020-11-19,Brazil,5981767,168061,5406066,35918,606,24.77208333333333,28.12958333333334,1.155,34.06791666666666,24.93291666666667,1.155,214.23333333333326,166.25,412.2083333333333,56.45625000000001,67.45833333333333,109.95833333333333,0.8533333333333335,96792.28666666668,0.9870833333333334,0.20958333333333332,0.0
2020-11-20,Brazil,6020164,168613,5430896,38397,552,24.208333333333332,27.385833333333334,1.6083333333333334,33.78958333333334,24.32583333333334,1.6083333333333334,288.44083333333333,185.125,408.625,88.21041666666667,127.0,97.16666666666667,0.8941666666666666,96705.6875,0.9062500000000001,0.2283333333333333,0.0
2020-11-21,Brazil,6052786,168989,5437189,32622,376,24.686666666666667,28.03375000000001,1.0575,34.12541666666666,24.923333333333343,1.0575,294.53166666666664,203.95833333333334,409.0416666666667,128.04250000000002,196.58333333333334,76.20833333333333,0.8645833333333334,96624.08625,0.7379166666666667,0.6716666666666665,0.0
2020-11-22,Brazil,6071401,169183,5457973,18615,194,23.960000000000004,27.425,1.0491666666666668,33.821666666666665,24.508750000000003,1.0491666666666668,186.67375000000004,156.58333333333334,411.25,38.22708333333335,58.791666666666664,118.58333333333333,0.92,96772.99458333333,0.9845833333333331,0.6079166666666667,0.0
2020-11-23,Brazil,6087608,169485,5481184,16207,302,24.173333333333336,27.119583333333335,1.4804166666666667,33.66708333333333,24.630416666666665,1.4804166666666667,44.65708333333333,163.625,412.9583333333333,53.005,66.875,110.875,0.8904166666666669,96858.90041666666,0.9912499999999999,0.24083333333333334,0.0
2020-11-24,Brazil,6118708,170115,5509645,31100,630,25.777083333333334,28.617916666666662,2.431666666666666,34.98291666666667,25.40666666666667,2.431666666666666,91.81041666666668,247.08333333333334,409.9166666666667,177.41416666666666,237.04166666666666,69.83333333333333,0.8079166666666668,96859.52958333334,0.8516666666666669,0.11083333333333328,0.0
2020-11-25,Brazil,6166606,170769,5534010,47898,654,25.773750000000003,29.604583333333338,1.24,34.87,25.61916666666667,1.24,90.62708333333335,263.4583333333333,406.2916666666667,189.5779166666667,254.95833333333334,74.125,0.8041666666666668,96796.36666666665,0.55625,0.09749999999999999,0.0
2020-11-26,Brazil,6204220,171460,5556887,37614,691,25.70416666666667,30.115833333333338,1.8216666666666663,34.25124999999999,25.712500000000002,1.8216666666666663,154.05583333333334,286.3333333333333,397.6666666666667,234.71041666666667,328.7916666666667,51.833333333333336,0.7816666666666667,96752.97416666667,0.24958333333333338,0.023750000000000004,0.0
2020-11-27,Brazil,6238350,171974,5581436,34130,514,25.589583333333326,30.13791666666666,1.5916666666666666,34.89125000000001,25.37,1.5916666666666666,141.49375,276.8333333333333,396.5833333333333,217.84916666666663,314.3333333333333,59.333333333333336,0.8183333333333334,96816.47750000002,0.2270833333333334,0.08791666666666664,0.0
2020-11-28,Brazil,6290272,172561,5581436,51922,587,26.564166666666665,30.81958333333333,2.048333333333333,34.514583333333334,25.896249999999995,2.048333333333333,84.71458333333332,312.2916666666667,392.8333333333333,266.195,368.8333333333333,46.458333333333336,0.7191666666666667,96870.68708333332,0.19666666666666668,0.008333333333333333,0.0
2020-11-29,Brazil,6314740,172833,5581436,24468,272,26.667499999999993,30.856249999999992,2.560416666666667,34.4925,26.026666666666674,2.560416666666667,78.80291666666666,253.08333333333334,408.0833333333333,159.29166666666666,241.29166666666666,94.08333333333333,0.6991666666666667,96815.07583333332,0.66125,0.005833333333333334,0.0
2020-11-30,Brazil,6335878,173120,5597802,21138,287,26.46416666666666,30.34958333333333,2.2687500000000003,32.95666666666668,25.777083333333337,2.2687500000000003,68.26041666666666,271.875,389.7083333333333,186.58583333333334,273.9166666666667,85.41666666666667,0.6466666666666666,96849.00791666668,0.7254166666666668,0.0,0.0
2020-12-01,Brazil,6386787,173817,5712305,50909,697,26.424999999999997,30.242916666666662,1.7108333333333334,33.404583333333335,25.852083333333336,1.7108333333333334,58.074999999999996,279.2916666666667,396.0833333333333,205.09916666666666,276.875,74.41666666666667,0.6704166666666668,96793.60375000002,0.8395833333333335,0.00125,0.0
2020-12-02,Brazil,6436650,174515,5759294,49863,698,27.326250000000005,31.155833333333337,1.7258333333333333,35.26166666666666,26.509583333333335,1.7258333333333333,64.97375000000001,270.5833333333333,407.0416666666667,205.49083333333337,284.7916666666667,65.33333333333333,0.68,96693.32208333333,0.7579166666666666,0.006250000000000001,0.0
2020-12-03,Brazil,6487084,175270,5792539,50434,755,27.198333333333327,31.208750000000006,2.0175000000000005,35.77374999999999,26.85916666666667,2.0175000000000005,131.99791666666667,264.875,409.3333333333333,210.65916666666666,299.5,54.416666666666664,0.7154166666666666,96744.58625000001,0.5866666666666668,0.075,0.0
2020-12-04,Brazil,6533968,175964,5825745,46884,694,25.410000000000007,30.15833333333333,1.2191666666666667,34.76041666666667,25.786250000000006,1.2191666666666667,179.00666666666666,234.0,407.875,151.95375,221.875,82.25,0.8216666666666667,96902.41916666667,0.6208333333333333,0.36374999999999996,0.0
2020-12-05,Brazil,6577177,176628,5864838,43209,664,25.220000000000002,29.855833333333337,0.8925000000000001,35.18875,25.728750000000005,0.8925000000000001,157.57625,242.29166666666666,411.6666666666667,166.68333333333337,235.29166666666666,75.83333333333333,0.8666666666666667,96869.59375,0.8933333333333331,0.6995833333333334,0.0
2020-12-06,Brazil,6603540,176941,5866657,26363,313,23.325833333333335,28.446666666666673,1.1654166666666665,32.0725,24.870416666666667,1.1654166666666665,95.35666666666668,203.79166666666666,407.7916666666667,87.62208333333335,123.66666666666667,116.54166666666667,0.8908333333333335,96854.62583333335,0.9779166666666667,0.6458333333333333,0.0
2020-12-07,Brazil,6623911,177317,5897526,20371,376,24.14,28.83458333333333,0.6554166666666665,32.576249999999995,25.184583333333336,0.6554166666666665,231.44291666666663,264.4166666666667,402.0833333333333,196.32000000000002,261.8333333333333,68.375,0.8404166666666667,96901.15750000003,0.9504166666666668,0.14791666666666667,0.0
2020-12-08,Brazil,6674999,178159,5965492,51088,842,24.437083333333334,29.33791666666667,0.9266666666666667,33.71041666666667,25.093333333333334,0.9266666666666667,150.49083333333337,251.66666666666666,405.4583333333333,177.78083333333333,258.4583333333333,74.08333333333333,0.8658333333333333,96928.15791666669,0.7733333333333334,0.6354166666666667,0.0
2020-12-09,Brazil,6728452,178995,5966118,53453,836,23.83791666666667,28.855,1.055,32.869166666666665,25.112916666666667,1.055,180.33791666666664,220.375,410.5833333333333,117.96833333333335,160.58333333333334,102.58333333333333,0.8829166666666667,96968.09541666665,0.9029166666666666,0.41083333333333333,0.0
2020-12-10,Brazil,6781799,179765,6043219,53347,770,23.330416666666675,27.88,1.4841666666666666,32.140416666666674,24.444999999999997,1.4841666666666666,100.78416666666665,191.79166666666666,410.8333333333333,105.66000000000001,144.54166666666666,86.33333333333333,0.8958333333333331,96903.81083333334,0.9487499999999999,0.6891666666666666,0.0
2020-12-11,Brazil,6836227,180437,6078287,54428,672,25.156249999999996,29.000833333333336,1.0683333333333336,33.95708333333333,25.3875,1.0683333333333336,166.36583333333337,240.125,411.4583333333333,156.41375000000002,200.45833333333334,83.95833333333333,0.8195833333333336,96868.00416666667,0.9341666666666667,0.2316666666666666,0.0
2020-12-12,Brazil,6880127,181123,6078287,43900,686,23.147499999999997,27.292916666666667,1.795,32.300000000000004,24.013333333333335,1.795,153.91458333333327,150.58333333333334,410.625,50.47375000000002,73.70833333333333,100.33333333333333,0.9229166666666665,96946.68833333334,0.97625,0.40874999999999995,0.0
2020-12-13,Brazil,6901952,181402,6138349,21825,279,25.857916666666668,28.860833333333336,1.3820833333333333,35.405833333333334,25.36833333333334,1.3820833333333333,130.2875,265.2916666666667,403.6666666666667,201.33083333333335,282.25,64.08333333333333,0.8241666666666667,96846.96916666668,0.8362499999999998,0.034583333333333334,0.0
2020-12-14,Brazil,6927145,181835,6158049,25193,433,26.354999999999993,30.074166666666667,1.5199999999999998,35.29291666666667,25.737499999999997,1.5199999999999998,140.455,276.7916666666667,394.3333333333333,209.535,298.4583333333333,67.58333333333333,0.7724999999999999,96730.72416666667,0.7370833333333334,0.006666666666666667,0.0
2020-12-15,Brazil,6970034,182799,6206483,42889,964,24.92583333333333,29.63208333333334,1.3554166666666667,33.657500000000006,25.327083333333338,1.3554166666666667,194.3720833333334,265.8333333333333,402.7916666666667,210.9908333333333,294.6666666666667,55.166666666666664,0.8145833333333332,96731.73708333333,0.4070833333333332,0.09916666666666667,0.0
2020-12-16,Brazil,7040608,183735,6239192,70574,936,25.759583333333335,30.438333333333336,1.2354166666666664,34.484166666666674,25.325,1.2354166666666664,168.67833333333334,283.625,403.0833333333333,222.345,318.5833333333333,61.375,0.79,96768.26708333334,0.30875,0.012083333333333335,0.0
2020-12-17,Brazil,7110434,184827,6301547,69826,1092,24.2825,29.601249999999993,1.184583333333333,33.20583333333333,25.154583333333335,1.184583333333333,212.69833333333335,249.54166666666666,407.2916666666667,174.34625000000003,235.04166666666666,75.5,0.8541666666666664,96815.21541666666,0.8283333333333335,0.3154166666666667,0.0
2020-12-18,Brazil,7162978,185650,6322955,52544,823,23.87125,28.926250000000007,1.5604166666666666,32.869166666666665,24.742083333333337,1.5604166666666666,169.12416666666667,238.33333333333334,405.9583333333333,155.15458333333333,224.45833333333334,83.41666666666667,0.8795833333333335,96723.93125000002,0.8758333333333334,0.2020833333333333,0.0
2020-12-19,Brazil,7213155,186356,6388938,50177,706,24.850000000000005,29.148750000000003,1.4712500000000004,34.17499999999999,25.273750000000003,1.4712500000000004,183.8925,236.54166666666666,408.1666666666667,172.56666666666663,246.04166666666666,64.41666666666667,0.8512500000000002,96637.86916666669,0.8037500000000001,0.5650000000000001,0.0
2020-12-20,Brazil,7238600,186764,6408517,25445,408,24.57166666666667,28.799999999999994,1.759166666666667,34.21791666666667,25.263749999999998,1.759166666666667,252.04875000000004,227.08333333333334,407.875,147.42333333333332,220.08333333333334,80.04166666666667,0.8816666666666667,96698.50708333333,0.6750000000000002,0.4766666666666666,0.0
2020-12-21,Brazil,7263619,187291,6469310,25019,527,23.59,27.450833333333332,1.4237499999999998,32.91791666666667,24.106666666666666,1.4237499999999998,148.93958333333333,140.70833333333334,412.7916666666667,37.53875,49.458333333333336,103.33333333333333,0.9091666666666667,96840.8354166667,0.9937499999999998,0.46249999999999997,0.0
2020-12-22,Brazil,7318821,188259,6501341,55202,968,24.089583333333334,26.972916666666663,1.2429166666666667,33.347500000000004,24.094583333333336,1.2429166666666667,171.84249999999997,153.95833333333334,412.6666666666667,48.15375000000001,72.70833333333333,106.04166666666667,0.8808333333333334,96815.87666666666,0.9662500000000002,0.6495833333333335,0.0
2020-12-23,Brazil,7365517,189220,6512717,46696,961,24.85208333333333,28.014166666666657,1.0979166666666667,33.84375000000001,24.96291666666667,1.0979166666666667,119.34749999999998,223.83333333333334,413.25,130.26625,160.04166666666666,93.91666666666667,0.8370833333333336,96744.06749999999,0.995,0.2175,0.0
2020-12-24,Brazil,7423945,189982,6512717,58428,762,24.056250000000002,27.96833333333333,0.9333333333333331,33.82458333333333,24.8225,0.9333333333333331,101.09916666666665,178.25,408.5416666666667,81.55250000000002,132.79166666666666,96.83333333333333,0.9087500000000001,96681.42125,0.9179166666666667,0.4495833333333332,0.0
2020-12-25,Brazil,7448560,190488,6512717,24615,506,23.62333333333333,27.023333333333337,1.5525,32.96999999999999,24.223750000000006,1.5525,120.21833333333335,157.0,411.25,53.242500000000014,72.04166666666667,104.0,0.9091666666666667,96570.3954166667,0.9783333333333334,0.56625,0.0
2020-12-26,Brazil,7465806,190795,6654189,17246,307,22.231250000000003,25.156249999999996,1.711666666666667,31.201666666666668,23.292083333333334,1.711666666666667,68.42166666666667,78.95833333333333,412.1666666666667,17.174166666666665,38.166666666666664,62.041666666666664,0.9616666666666668,96596.86833333333,0.9962499999999997,1.4520833333333334,0.0
2020-12-27,Brazil,7484285,191139,6677235,18479,344,23.563333333333333,26.030833333333334,1.0466666666666666,32.10041666666667,24.210833333333337,1.0466666666666666,83.10833333333333,220.29166666666666,406.375,144.8841666666667,216.33333333333334,75.66666666666667,0.8704166666666667,96743.92,0.91125,0.13208333333333333,0.0
2020-12-28,Brazil,7504833,191570,6712757,20548,431,24.774583333333336,28.297083333333333,1.3666666666666665,34.01416666666667,25.099166666666665,1.3666666666666665,138.44791666666666,274.0,406.2916666666667,213.54333333333332,308.2083333333333,60.708333333333336,0.8504166666666668,96788.31666666667,0.7679166666666665,0.1775,0.0
2020-12-29,Brazil,7563551,192681,6754111,58718,1111,25.865833333333338,29.786666666666672,1.15625,35.19166666666667,25.51958333333334,1.15625,125.33458333333333,264.125,402.5,200.84374999999997,313.0,63.541666666666664,0.8099999999999999,96655.94666666666,0.6200000000000001,0.02416666666666667,0.0
2020-12-30,Brazil,7619200,193875,6814092,55649,1194,26.078333333333333,30.463333333333328,1.2225000000000001,35.41666666666667,25.731666666666666,1.2225000000000001,167.90458333333336,284.4166666666667,400.5,226.65416666666667,349.9166666666667,57.916666666666664,0.8020833333333335,96669.68416666669,0.47374999999999995,0.012916666666666668,0.0
2020-12-31,Brazil,7675973,194949,6848844,56773,1074,24.940416666666668,29.65875000000001,1.1429166666666668,34.0375,25.362916666666667,1.1429166666666668,243.66375000000002,266.9166666666667,403.5833333333333,199.59083333333334,305.2916666666667,67.58333333333333,0.8383333333333334,96858.54083333333,0.5291666666666667,0.08583333333333333,0.0
2021-01-01,Brazil,7700578,195411,6855372,24605,462,25.445000000000004,28.50750000000001,0.8029166666666666,34.555416666666666,25.737916666666667,0.8029166666666666,224.3429166666667,269.5416666666667,410.4583333333333,214.4454166666667,306.0416666666667,55.458333333333336,0.81625,96894.52875,0.40875,0.06875,0.0
2021-01-02,Brazil,7716405,195725,6893256,15827,314,25.11333333333333,29.729583333333338,0.9745833333333332,34.487500000000004,25.561666666666667,0.9745833333333332,197.5437499999999,271.2916666666667,408.0,212.10583333333338,297.7083333333333,59.375,0.8433333333333336,96766.30583333333,0.7437499999999999,0.31083333333333335,0.0
2021-01-03,Brazil,7733746,196018,6904172,17341,293,23.319583333333338,28.671666666666667,1.3425,32.155,24.416666666666668,1.3425,160.84083333333328,220.83333333333334,408.0416666666667,132.8791666666667,173.70833333333334,88.20833333333333,0.8966666666666665,96725.82833333331,0.93,0.5304166666666666,0.0
2021-01-04,Brazil,7753752,196561,6950045,20006,543,22.993333333333336,27.48083333333334,0.93,31.840000000000003,24.03916666666667,0.93,157.21666666666673,170.45833333333334,409.375,77.42500000000001,111.25,93.16666666666667,0.9154166666666667,96826.54208333332,0.9641666666666665,0.1225,0.0
2021-01-05,Brazil,7810400,197732,6994845,56648,1171,25.439583333333335,29.029583333333335,1.7508333333333335,34.482499999999995,25.06583333333334,1.7508333333333335,112.52291666666667,280.2083333333333,402.4166666666667,223.3970833333333,332.2916666666667,57.125,0.8116666666666665,96771.51124999998,0.6958333333333336,0.04750000000000001,0.0
2021-01-06,Brazil,7873830,198974,7033286,63430,1242,26.51,30.514583333333334,1.42375,35.25291666666667,25.68625,1.42375,150.13916666666663,283.7916666666667,397.2083333333333,228.14333333333335,351.4166666666667,55.916666666666664,0.7525000000000001,96738.09708333334,0.345,0.010416666666666666,0.0
2021-01-07,Brazil,7961673,200498,7081521,87843,1524,25.811666666666664,30.62041666666667,0.9787500000000002,34.70708333333334,25.469583333333336,0.9787500000000002,180.17458333333335,284.375,399.1666666666667,223.9645833333333,335.5833333333333,60.666666666666664,0.785,96778.0041666667,0.3037500000000001,0.015,0.0
2021-01-08,Brazil,8013708,201460,7136817,52035,962,25.492083333333326,30.633750000000006,1.1216666666666668,35.09916666666667,25.519166666666663,1.1216666666666668,143.79166666666666,288.125,408.7916666666667,240.14333333333332,343.25,48.208333333333336,0.8395833333333332,96751.45874999999,0.36166666666666664,0.10666666666666663,0.0
2021-01-09,Brazil,8075998,202631,7205410,62290,1171,23.57875,29.38458333333334,1.4954166666666666,32.944166666666675,24.87875,1.4954166666666666,240.86125000000004,230.54166666666666,408.7916666666667,143.14833333333334,181.66666666666666,87.66666666666667,0.9154166666666667,96753.98375,0.8983333333333333,0.33708333333333335,0.0
2021-01-10,Brazil,8105790,203100,7231336,29792,469,24.564999999999998,29.092083333333335,1.4712500000000002,33.474583333333335,24.89833333333333,1.4712500000000002,144.11375,235.45833333333334,409.375,166.98333333333335,219.79166666666666,68.75,0.8449999999999998,96864.20750000002,0.9095833333333334,0.041666666666666664,0.0
